resumoExpandidoEmCongresso	Andre Luis Silva da Silva	2017	ATIVIDADE EXPERIMENTAL PROBLEMATIZADA (AEP): REVISÃO TEÓRICA SOB DESCRITORES COM APRESENTAÇÃO QUANTITATIVA DE BANCO DE DADOS	9° SIEPE: Salão Internacional de Ensino, Pesquisa e Extensão, 2017, Santana do Livramento/RS. 9° SIEPE: Salão Internacional de Ensino, Pesquisa e Extensão	PEREIRA, S. M. ; SILVA, A. L. S. ; FERREIRA, M.	Qualis nao identificado	9° SIEPE: Salão Internacional de Ensino, Pesquisa e Extensão, 2017, Santana do Livramento/RS. 9° SIEPE: Salão Internacional de Ensino, Pesquisa e Extensão
resumoExpandidoEmCongresso	Andre Luis Silva da Silva	2016	ATIVIDADE EXPERIMENTAL PROBLEMATIZADA: POTENCIALIDADES PARA O ENSINO DE CIÊNCIAS	8° Salão Internacional de Ensino, Pesquisa e Extensão (SIEPE), 2016, Uruguaiana. 8° Salão Internacional de Ensino, Pesquisa e Extensão (SIEPE)	SILVA, A. L. S.; SILVA, E. R. A.	Qualis nao identificado	8° Salão Internacional de Ensino, Pesquisa e Extensão (SIEPE), 2016, Uruguaiana. 8° Salão Internacional de Ensino, Pesquisa e Extensão (SIEPE)
resumoExpandidoEmCongresso	Andre Luis Silva da Silva	2016	PROPOSTA TEÓRICO-METODOLÓGICA PARA O ENSINO EXPERIMENTAL EM CIÊNCIAS: ATIVIDADE EXPERIMENTAL PROBLEMATIZADA (AEP)	8° Salão Internacional de Ensino, Pesquisa e Extensão (SIEPE), 2016, Uruguaiana. 8° Salão Internacional de Ensino, Pesquisa e Extensão (SIEPE)	SILVA, A. L. S.; TRINDADE, V. P.	Qualis nao identificado	8° Salão Internacional de Ensino, Pesquisa e Extensão (SIEPE), 2016, Uruguaiana. 8° Salão Internacional de Ensino, Pesquisa e Extensão (SIEPE)
resumoExpandidoEmCongresso	Andre Luis Silva da Silva	2016	CONEXÕES UNIVERSIDADE-ESCOLA: UMA PROPOSTA PARA A FORMAÇÃO DE PROFESSORES EM CIÊNCIAS EXATAS	VI ENCONTRO NACIONAL DAS LICENCIATURAS - ENALIC, 2016, Curitiba/PR. VI ENCONTRO NACIONAL DAS LICENCIATURAS - ENALIC	SILVA, A. L. S	Qualis nao identificado	VI ENCONTRO NACIONAL DAS LICENCIATURAS - ENALIC, 2016, Curitiba/PR. VI ENCONTRO NACIONAL DAS LICENCIATURAS - ENALIC
artigoEmPeriodico	Andre Martins Alvarenga	2017	2177-2893		A interdisciplinaridade nos componentes curriculares de cursos de licenciatura da área de ciências exatas e da terra	Revista Thema	ALVARENGA, A. M.; TAUCHEN, G. ; ALVARENGA, B. T.	B4	REVISTA THEMA
artigoEmPeriodico	Andre Martins Alvarenga	2017	1982-596X		Interdisciplinaridade: da simplificação ao pensamento complexo	EDUCAÇÃO E FILOSOFIA (ONLINE)	TAUCHEN, G. ; ALVARENGA, A. M. ; FAVERO, A. A.	A2	
artigoEmPeriodico	Andre Martins Alvarenga	2017	1579-1513		Da diversidade à unidade : a mobilização e a integração docente em processos Interdisciplinares	REEC. REVISTA ELECTRÓNICA DE ENSEÑANZA DE LAS CIENCIAS	ALVARENGA, A. M.; TAUCHEN, G. ; ALVARENGA, B. T.	A2	
artigoEmPeriodico	Andre Martins Alvarenga	2016	0104-8481		Organizações que potencializam a interdisciplinaridade:contribuições para a formação de professores	Comunicações (UNIMEP)	ALVARENGA, A. M.; TAUCHEN, G.	B1	COMUNICAÇÕES (UNIMEP)
trabalhoCompletoEmCongresso	Andre Martins Alvarenga	2016		O princípio dialógico na organização do currículo interdisciplinar	V Colóquio Internacional de Educação	ALVARENGA, A. M.; TAUCHEN, G. ; ALVARENGA, B. T.	Qualis nao identificado	V Colóquio Internacional de Educação
trabalhoCompletoEmCongresso	Andre Martins Alvarenga	2016		Os processos inclusivos na universidade	V Colóquio Internacional de Educação	ALVARENGA, B. T. ; TAUCHEN, G. ; ALVARENGA, A. M.	Qualis nao identificado	V Colóquio Internacional de Educação
